decade,year,gener,source,left_context,keyword,right_context,text,dm_code,notes,auto_code,confidence,reason
1990,1991,TV/MOV,Cybernator,"you, we had improved The model significantly. BRENT: Really, really?","Well,",how come that doesn't make me feel any better then?,"  you, we had improved The model significantly. BRENT: Really, really? Well, how come that doesn't make me feel any better then? MAJOR WRIGHT",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator," caller. So, that's not unusual? BRENT: What? BLUE:","Well,",some of the goods taken some business from time To,"  caller. So, that's not unusual? BRENT: What? BLUE: Well, some of the goods taken some business from time To time with some well-to-do",1,NA,0,high,Noun: the well
1990,1991,TV/MOV,Cybernator,"explain that, captain. Go on. I'd like to hear it.","Well,","Weaver and I, we have stumbled onto something big. I,","  explain that, captain. Go on. I'd like to hear it. Well, Weaver and I, we have stumbled onto something big. I, uh",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator, [Sighs],"Well,",Braddock seems think It's linked to the Project Blackhawk problem.,"  [Sighs] Well, Braddock seems think It's linked to the Project Blackhawk problem. Well, I figured that much out. I was against that project right from the",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"Does that answer your question? You looking for something, man?","Well,","yeah, I'm trying to find the john. Well, use the","  us. Does that answer your question? You looking for something, man? Well, yeah, I'm trying to find the john. Well, use the",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"in the next room. So, they patched you up pretty",well.,"On my outsides, maybe. I'm still burning on the inside,","  'll be right in the next room. So, they patched you up pretty well. On my outsides, maybe. I'm still burning on the inside,",0,NA,0,high,Intensifier + well
1990,1991,TV/MOV,Cybernator,"thing we don't do, we don't fuck with the Army.","Well,","yeah? Well, who's policing the Army? You're on thin","  one thing we don't do, we don't fuck with the Army. Well, yeah? Well, who's policing the Army? You're on thin",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"nothing to worry about here, Colonel. We have the situation",well,"in hand. All right, let's go. Let's get them out","  . There's nothing to worry about here, Colonel. We have the situation well in hand. All right, let's go. Let's get them out",0,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator,"what you're into. Yeah, maybe some other time. Thank you.","Well,","honey, you ain't gon na find a better girl No","  what you're into. Yeah, maybe some other time. Thank you. Well, honey, you ain't gon na find a better girl No where on",1,NA,0,high,Noun: the well
1990,1991,TV/MOV,Cybernator,"wasn't for you, I probably would be home by now.","Well,","just doing my job, Veena. And making my tougher. So,","  if it wasn't for you, I probably would be home by now. Well, just doing my job, Veena. And making my tougher. So,",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"McCord, highly, highly overrated. Highly overrated. [Gunshots] You might as",well,"give up, McCord. Stop cowering like so measly human being.","  , McCord, highly, highly overrated. Highly overrated. [Gunshots] You might as well give up, McCord. Stop cowering like so measly human being. [Inaudible] beneath",0,NA,0,high,Fixed phrase: as well / may well
1990,1991,TV/MOV,Cybernator,assassination And Sharkey's last night. And the Quay assassination as,well.,"Go on. Well, we checked and found that the two","  with the Overstreet assassination And Sharkey's last night. And the Quay assassination as well. Go on. Well, we checked and found that the two dead cyborgs",0,NA,0,high,Fixed phrase: as well / may well
1990,1991,TV/MOV,Cybernator,But something's going on backstage. What do you mean? JIM:,"Well,","there's two gorillas back there in suits, By Maria's dressing","  , But something's going on backstage. What do you mean? JIM: Well, there's two gorillas back there in suits, By Maria's dressing room",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator,playing games. You know you've already lost. You might as,well,come out. So you're the one? COLONEL PECK: Yes.',  's quit playing games. You know you've already lost. You might as well come out. So you're the one? COLONEL PECK: Yes.',0,NA,0,high,Fixed phrase: as well / may well
1990,1991,TV/MOV,Cybernator," , man?","Well,","yeah, I'm trying to find the john. Well, use the","  , man? Well, yeah, I'm trying to find the john. Well, use the one downstairs. I must have passed it. Is there something",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,What the hell did you do to him? Shut up.,"Well,",it doesn't look as if he'll be much trouble now.,"  on! [Gunshots] What the hell did you do to him? Shut up. Well, it doesn't look as if he'll be much trouble now. Let",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"business. As you know, we have our procedures. Uh huh.","Well,",perhaps I could phrase it another way. I'm sure you're,"  Rogue business. As you know, we have our procedures. Uh huh. Well, perhaps I could phrase it another way. I'm sure you're cognizant",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"in here. Come on. Chill up, McCord. You know very",well,this job is just a way to pay my tuition.,"  guys in here. Come on. Chill up, McCord. You know very well this job is just a way to pay my tuition. Oh, come on",0,NA,0,high,Intensifier + well
1990,1991,TV/MOV,Cybernator,to do this to me? You were about to die?,"Well,","you should've let me die then. McCord, I can understand","  you the right to do this to me? You were about to die? Well, you should've let me die then. McCord, I can understand how",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,like to know what the hell you think you're doing.,"Well,","we can, uh, explain that, captain. Go on. I","  . I'd like to know what the hell you think you're doing. Well, we can, uh, explain that, captain. Go on. I",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,"here for you, Brent. That you can count on. [Sighs]","Well,","McCord, what have you decided? I want your guarantee that","  waiting right here for you, Brent. That you can count on. [Sighs] Well, McCord, what have you decided? I want your guarantee that Blue will",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Mosquito,let's go. Maybe we should take it with us. Why?,"Well,","I'd like to get it back to school, take a","  , let's go. Maybe we should take it with us. Why? Well, I'd like to get it back to school, take a look at",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator,sir. Get any more word on Senator Overstreet's murder? [Sighs],"Well,",Braddock seems think It's linked to the Project Blackhawk problem.,"  here, sir. Get any more word on Senator Overstreet's murder? [Sighs] Well, Braddock seems think It's linked to the Project Blackhawk problem. Well,",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Cybernator, Sharkey's last night. And the Quay assassination as,well.,"Go on. Well, we checked and found that the two","  Sharkey's last night. And the Quay assassination as well. Go on. Well, we checked and found that the two dead cyborgs At Sharkey's were government-issued",0,NA,0,high,Fixed phrase: as well / may well
1990,1991,TV/MOV,Cybernator,"a seat. So, uh, what can I do for you?","Well,","you're familiar with a massacre At Sharkey's last night? Yes,","  Have a seat. So, uh, what can I do for you? Well, you're familiar with a massacre At Sharkey's last night? Yes,",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1991,TV/MOV,Mosquito,"of insect it is, much less what it eats. Yeah,","well,","eating's the last of its worries now. Come on, let's","  what kind of insect it is, much less what it eats. Yeah, well, eating's the last of its worries now. Come on, let's",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Mosquito,"me Meg, when I screw something up, I do it",well.,This looks so familiar. (SCREAMS) Ray! I think it's,"  . You know me Meg, when I screw something up, I do it well. This looks so familiar. (SCREAMS) Ray! I think it's",0,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Cybernator,one ever touches me except you As you know damn,well.,"Hey, no need to remind me what a lucky guy","  besides, Brent, no one ever touches me except you As you know damn well. Hey, no need to remind me what a lucky guy I am.",0,NA,NA,low,MANUAL REVIEW NEEDED
1990,1991,TV/MOV,Mosquito,skeeters are getting bad. A lot of campers complaining. Yeah?,"Well,",you tell the chief I got a stinger for him.,"  Says the skeeters are getting bad. A lot of campers complaining. Yeah? Well, you tell the chief I got a stinger for him. Why doesn't",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Twice Upon a Yesterday,want me to be?? could you love me for me??,well?,"Nervous? Good luck! God, I can't wait till it's","  you want me to be?? could you love me for me?? well? Nervous? Good luck! God, I can't wait till it's",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1994,TV/MOV,Mosquito,Quick fooling around and find our exit. It's right here.,"Well,","then, how the hell did we miss our exit?' Cause","  here. Quick fooling around and find our exit. It's right here. Well, then, how the hell did we miss our exit?' Cause you",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Mosquito,"3 New... So, what can I do for you folks?","Well,","we need a room, and I was wondering if you","  , Channel 3 New... So, what can I do for you folks? Well, we need a room, and I was wondering if you knew a place",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Mosquito,in a few hours. What in God's name happened here?,"Well,",I think I've seen enough. Let's get the hell out,"  can happen in a few hours. What in God's name happened here? Well, I think I've seen enough. Let's get the hell out of",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Mosquito,") Hey, Ray, better get moving. - Morning. - Morning.",Well?,We hitchhiking or what? No. Told you I'd figure something,"  ) Hey, Ray, better get moving. - Morning. - Morning. Well? We hitchhiking or what? No. Told you I'd figure something out",1,NA,NA,low,MANUAL REVIEW NEEDED
1990,1994,TV/MOV,Mosquito,all. We're just trying to make it into the city.,"Well,","maybe we have done something wrong, and maybe we haven't.","  not at all. We're just trying to make it into the city. Well, maybe we have done something wrong, and maybe we haven't. But",0,NA,0,high,Noun: the well
1990,1994,TV/MOV,Mosquito,something close by. Maybe it's that meteor you're looking for.,"Well,",these readings seem a little strange. I haven't seen them,"  up something close by. Maybe it's that meteor you're looking for. Well, these readings seem a little strange. I haven't seen them before.",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Twice Upon a Yesterday,"delusions of grandeur... who you dumped for that actress, remember?","Well,","I'm not that fool anymore, thank God. Look, that was","  your pathetic delusions of grandeur... who you dumped for that actress, remember? Well, I'm not that fool anymore, thank God. Look, that was",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Mosquito,knew a place I could get my car fixed today.,"Well,","the room I've got, but what's wrong with the car?","  was wondering if you knew a place I could get my car fixed today. Well, the room I've got, but what's wrong with the car?",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1994,TV/MOV,Twice Upon a Yesterday,I can spot a charismatic face from a mile out.,"Well,","apparently, I don't have a very charismatic mouth. No, I","  , you do. I can spot a charismatic face from a mile out. Well, apparently, I don't have a very charismatic mouth. No, I",1,NA,0,high,Noun: the well
1990,1994,TV/MOV,Twice Upon a Yesterday,So why didn't you keep lying? You were doing really,well.,Do you love her? Do you? Yes. You fucking bastard.,  . What? So why didn't you keep lying? You were doing really well. Do you love her? Do you? Yes. You fucking bastard.,0,NA,NA,low,MANUAL REVIEW NEEDED
1990,1998,TV/MOV,Intern,"rapping? - Jocelyn, I can help you. - Thanks, Alex.","Well,","I'll see you at the Carnival tomorrow. Don't touch me,","  rapping? - Jocelyn, I can help you. - Thanks, Alex. Well, I'll see you at the Carnival tomorrow. Don't touch me,",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1998,TV/MOV,Twice Upon a Yesterday,this. Can I see it? It's not much use. Yeah.,"Well,",it was raining really hard that night. But she's obviously,"  this. Can I see it? It's not much use. Yeah. Well, it was raining really hard that night. But she's obviously not here",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1998,TV/MOV,Twice Upon a Yesterday,. It's great. It's just that I didn't expect it.,"Well,","you're not supposed to expect surprises, are... [whistles] Does that","  . It's great. It's just that I didn't expect it. Well, you're not supposed to expect surprises, are... [whistles] Does that mean",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1998,TV/MOV,Twice Upon a Yesterday, Vic?! Piece of shit! Whoo! Whoo! [People_cheering] [Groans] Grazie!,"Well,","I'm impressed, Vic. [Chuckles] This is good. Mm-hmm. Really","  Vic?! Piece of shit! Whoo! Whoo! [People_cheering] [Groans] Grazie! Well, I'm impressed, Vic. [Chuckles] This is good. Mm-hmm. Really",1,NA,1,high,DM: Sentence-initial + comma/punct
1990,1998,TV/MOV,Twice Upon a Yesterday,send him to me. I'd really like to fuck him.,"Well,",it all served for a good purpose. At least you,"  him, send him to me. I'd really like to fuck him. Well, it all served for a good purpose. At least you managed to leave",1,NA,1,high,DM: Sentence-initial + comma/punct
